_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681455803,FALSE,finalized,3,2/25/15 6:28,negative,1,Can't Tell,0.6848,Southwest,,bfitnbfab,,0,@SouthwestAir Your #Android Wi-Fi experience is terrible! $8 is a ripoff! I can't get to @NASCAR or MRN for @DISupdates #BudweiserDuels,,2/19/15 17:46,5.68587E+17,"Philadelphia, PA",Eastern Time (US & Canada)
681455804,FALSE,finalized,3,2/25/15 8:47,negative,1,Late Flight,1,Southwest,,kgLate Flightshow10,,0,"@SouthwestAir Dear SWA, I fly you a lot.   Most of the time, amazing. Today: unacceptable.I am sitting here in Midway delayed 20 min....",,2/19/15 17:45,5.68587E+17,'Zona,
681455805,FALSE,finalized,3,2/25/15 2:05,negative,1,Late Flight,0.6844,Southwest,,MySnobbyCX,,0,"@SouthwestAir, what do you know? Finally lined up like cattle to board my SW flight (after original departure time) #badcustomerservice",,2/19/15 17:44,5.68587E+17,,
681455806,FALSE,finalized,3,2/25/15 0:54,neutral,0.689,,0,Southwest,,Grime145,,0,@SouthwestAir seems like you could make more money by opening up seats on a more desirable flight.,,2/19/15 17:41,5.68586E+17,,Eastern Time (US & Canada)
681455807,FALSE,finalized,3,2/25/15 6:22,positive,1,,,Southwest,,Salem_Eways,,0,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,,2/19/15 17:38,5.68585E+17,,
681455808,FALSE,finalized,3,2/25/15 8:17,positive,1,,,Southwest,,YavesEllis,,0,@SouthwestAir thanks for adding straight flights from Columbus to Oakland!,,2/19/15 17:32,5.68584E+17,"ÃœT: 34.621818,-82.614032",Eastern Time (US & Canada)
681455809,FALSE,finalized,3,2/25/15 6:46,positive,0.6667,,,Southwest,,NormaG348,,0,@SouthwestAir  I look forward to those direct flights to California to see my family more often. Thank you @MichaelBColeman #byebyeusairline,,2/19/15 17:27,5.68583E+17,,
681455810,FALSE,finalized,3,2/25/15 2:06,negative,1,Customer Service Issue,1,Southwest,,CassandraWE,,0,@SouthwestAir where is the great customer service I have come to know/expect; you LUV dropped by EB check in and no help in sight!,,2/19/15 17:27,5.68583E+17,,Quito
681455811,FALSE,finalized,3,2/25/15 3:40,negative,1,Customer Service Issue,1,Southwest,,CassandraWE,,0,@SouthwestAir why can't you help me after you made mistake and dropped my early bird check in on your end?  Where is the LUV?,,2/19/15 17:26,5.68582E+17,,Quito
681455812,FALSE,finalized,3,2/25/15 0:54,neutral,1,,,Southwest,,jolexa,,0,@southwestair I have a roundtrip ticket now and I need to change one leg of the trip (to a nearby airport) - not possible via website?,,2/19/15 17:24,5.68582E+17,"Minnesota, USA",Central Time (US & Canada)
681455813,TRUE,golden,219,,negative,0.9658,Bad Flight,0.6623,Southwest,negative,abyrley,Bad Flight,1,@SouthwestAir please do something about the speed of your WiFi connections on your planes.  It might as well be non-existent.,,2/19/15 17:24,5.68582E+17,"Raleigh, NC",
681455814,FALSE,finalized,3,2/25/15 4:55,positive,0.6344,,0,Southwest,,ksteinkamp,,0,@SouthwestAir Your crew on 4028 tonight was outstanding. God bless them and the medically trained passengers on board.,,2/19/15 17:16,5.6858E+17,Iowa,Central Time (US & Canada)
681455816,FALSE,finalized,3,2/25/15 6:00,negative,0.6603,Can't Tell,0.6603,Southwest,,looselydraped,,0,@SouthwestAir Weather seriously cannot even be the only excuse at this point because it was awful service in the summer too. Over it.,,2/19/15 17:10,5.68578E+17,,Central Time (US & Canada)
681455817,FALSE,finalized,3,2/25/15 2:38,negative,1,Cancelled Flight,0.6547,Southwest,,looselydraped,,0,@SouthwestAir is seriously THE WORST. I don't remember the last time I or someone I knew had a flight that wasn't delayed / Cancelled Flightled / etc!,,2/19/15 17:09,5.68578E+17,,Central Time (US & Canada)
681455818,FALSE,finalized,3,2/25/15 3:50,neutral,1,,,Southwest,,itsjessme_,,1,@SouthwestAir Is there any way to get entry to the Las Vegas event to see @Imaginedragons perform? #DestinationDragons,,2/19/15 17:09,5.68578E+17,,Alaska
681455819,FALSE,finalized,3,2/25/15 4:10,positive,1,,,Southwest,,NickStewart140,,0,@SouthwestAir...give the crew of SWA 4007 a high five from this AV-8B guy for its nice XW landing into @bostonlogan. Nicely done!,,2/19/15 16:58,5.68575E+17,Northern Virginia,Eastern Time (US & Canada)
681455820,FALSE,finalized,3,2/25/15 5:37,negative,1,Can't Tell,0.3506,Southwest,,Grime145,,0,@SouthwestAir why do you charge so much moving from a full flight to an earlier flight with seats available?  doesn't make sense to me.,,2/19/15 16:57,5.68575E+17,,Eastern Time (US & Canada)
681455821,FALSE,finalized,3,2/25/15 7:50,negative,1,Bad Flight,1,Southwest,,John_Corl,,0,@SouthwestAir and now no wifi??? Come on.,,2/19/15 16:56,5.68575E+17,"Rochester, NY",Quito
681455822,FALSE,finalized,3,2/25/15 3:19,negative,1,Late Flight,1,Southwest,,John_Corl,,2,@SouthwestAir on brd now.frustrated we go 2 #BUF not #ROC.if tld flt was gng 2b held earlier would not be a mess.cng bk unable due to overbk,,2/19/15 16:55,5.68575E+17,"Rochester, NY",Quito
681455823,FALSE,finalized,3,2/25/15 3:58,positive,1,,,Southwest,,CWiesmore,,0,"@SouthwestAir have to be honest, didn't expect a fast response, thank you!  Off to #Chiberia we go!","[36.0931536, -86.6973554]",2/19/15 16:51,5.68574E+17,Chicago,Central Time (US & Canada)
681455824,FALSE,finalized,3,2/25/15 3:26,positive,1,,,Southwest,,destryfields,,0,@SouthwestAir Making Miracles again! The customer service department gave me by far one of the friendliest phone calls ever. #wheelsup,,2/19/15 16:49,5.68573E+17,Chicago,Pacific Time (US & Canada)
681455825,FALSE,finalized,3,2/25/15 3:16,positive,1,,,Southwest,,walterbiscardi,,0,@SouthwestAir Already signed up!  Thanks!  Looking forward to trying the Southwest experience.,,2/19/15 16:47,5.68573E+17,Atlanta,Eastern Time (US & Canada)
681455826,FALSE,finalized,3,2/25/15 9:38,negative,1,Bad Flight,0.3553,Southwest,,CWiesmore,,0,"@SouthwestAir, on #unscheduled aircraft change, please have a better system in place, not worth the paid upgrade. #REFUND","[36.1293776, -86.6699252]",2/19/15 16:44,5.68572E+17,Chicago,Central Time (US & Canada)
681455827,FALSE,finalized,3,2/25/15 7:11,neutral,1,,,Southwest,,hvroberts,,0,@SouthwestAir good to know. Perhaps it was execution then.,,2/19/15 16:42,5.68571E+17,"ÃœT: 33.648576,-117.898653",Pacific Time (US & Canada)
681455828,FALSE,finalized,3,2/25/15 4:28,negative,1,Late Flight,1,Southwest,,MichaelALopezJr,,0,@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.,,2/19/15 16:41,5.68571E+17,"San Antonio, TX",Central Time (US & Canada)
681455829,FALSE,finalized,3,2/25/15 8:48,negative,1,Flight Booking Problems,1,Southwest,,John_Corl,,0,@SouthwestAir I tried to return to orig booked flt. told overbooked.Gng to diff dest.Feel like we were switched on purpose bec of overbook.,,2/19/15 16:41,5.68571E+17,"Rochester, NY",Quito
681455830,FALSE,finalized,3,2/25/15 8:08,positive,1,,,Southwest,,AMiltx3,,0,"â€œ@SouthwestAir: @AMiltx3 You are forgiven most loved Customer,,,it's as if you never left :) ^LLâ€ù that's why you're bae âù_ï¸è",,2/19/15 16:38,5.6857E+17,,Central Time (US & Canada)
681455831,FALSE,finalized,3,2/25/15 3:56,negative,1,Lost Luggage,0.6606,Southwest,,lillcheeks,,0,@SouthwestAir do we have a time estimate for our luggage? we'll be sure to fill out your survey!!,,2/19/15 16:37,5.6857E+17,,
681455832,FALSE,finalized,3,2/25/15 2:30,positive,1,,,Southwest,,DStein026,,0,"@SouthwestAir you only hear about the bad things. Flying the last to weekends, the flights and crews were awesome. Thank you. _Ÿ‘ç_Ÿ‘ç",,2/19/15 16:32,5.68569E+17,,
681455833,FALSE,finalized,3,2/25/15 8:13,positive,0.6819,,,Southwest,,itsjessme_,,0,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing.",,2/19/15 16:26,5.68567E+17,,Alaska
681455834,FALSE,finalized,3,2/25/15 5:56,neutral,0.6667,,0,Southwest,,mikeroblescomic,,0,@SouthwestAir DM Sent.,,2/19/15 16:22,5.68566E+17,New York City/San Antonio,Central Time (US & Canada)
681455835,FALSE,finalized,3,2/25/15 6:07,neutral,1,,,Southwest,,geekstiel,,0,@SouthwestAir can you please DM me? I have a question for you :),,2/19/15 16:19,5.68566E+17,,Atlantic Time (Canada)
681455836,FALSE,finalized,3,2/25/15 3:48,neutral,1,,,Southwest,,AdrienneCorn,,0,@SouthwestAir done.0,,2/19/15 16:18,5.68565E+17,Nashville/Franklin,Central Time (US & Canada)
681455837,FALSE,finalized,3,2/25/15 5:48,negative,0.6636,Bad Flight,0.6636,Southwest,,hwulczyn,,0,@SouthwestAir lets chat about flights to and from BWI and the Carolina area... Can a girl get break? I've had to resort to USAir _Ÿ˜– 2 a day?!,,2/19/15 16:11,5.68564E+17,,Eastern Time (US & Canada)
681455838,FALSE,finalized,3,2/25/15 7:32,neutral,0.6769,,0,Southwest,,martr152,,0,@SouthwestAir sent,,2/19/15 16:10,5.68563E+17,,
681455839,FALSE,finalized,3,2/25/15 3:50,negative,1,Late Flight,1,Southwest,,MySnobbyCX,,0,"@SouthwestAir, remember me? Wouldn't let me on 3:05pm flight (seats available). Now my 7:40 flight is delayed. Worst airline. #badservice",,2/19/15 16:08,5.68563E+17,,
681455840,FALSE,finalized,3,2/25/15 8:44,positive,1,,,Southwest,,bjpoppe,,0,@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,,2/19/15 16:08,5.68563E+17,"Columbus, Ohio",Eastern Time (US & Canada)
681455841,FALSE,finalized,3,2/25/15 7:26,positive,1,,,Southwest,,md11pilotms,,0,@SouthwestAir the crew of 4649 has been great to us today. Traveling from Ft. Lauderdale to Louisville with 2 kids 7 and under. Thanks!âœˆï¸èâœˆï¸è,,2/19/15 16:07,5.68563E+17,,Eastern Time (US & Canada)
681455842,FALSE,finalized,3,2/25/15 8:19,neutral,0.6559,,0,Southwest,,wclsc59,,0,@SouthwestAir will you please work out a contract with @triflight to offer service there..,,2/19/15 16:00,5.68561E+17,johnson city tn,
681455843,FALSE,finalized,3,2/25/15 5:57,neutral,0.6905,,,Southwest,,geekstiel,,0,@SouthwestAir please reply to my DM â™¥ï¸è,,2/19/15 15:54,5.68559E+17,,Atlantic Time (Canada)
681455844,FALSE,finalized,3,2/25/15 7:24,neutral,1,,,Southwest,,martr152,,0,@SouthwestAir you're going to compensate us for the two plane changes in Atlanta right?,,2/19/15 15:54,5.68559E+17,,
681455845,FALSE,finalized,3,2/25/15 3:58,negative,0.6619,Bad Flight,0.3607,Southwest,,RedArmyHooligan,,0,@SouthwestAir next up: enforcing your boarding procedure.,,2/19/15 15:53,5.68559E+17,"Plain Ol Plano, TX",
681455846,FALSE,finalized,3,2/25/15 7:45,negative,0.6327,Bad Flight,0.3265,Southwest,,scoutout,,0,@SouthwestAir Roger wilco.,,2/19/15 15:52,5.68559E+17,"Lincoln, RI",Eastern Time (US & Canada)
681455847,FALSE,finalized,3,2/25/15 9:28,neutral,1,,,Southwest,,Traceyd14,,0,@SouthwestAir How do I enter passport information on an existing reservation before check in?,,2/19/15 15:44,5.68557E+17,,
681455848,FALSE,finalized,3,2/25/15 9:37,neutral,0.6871,,,Southwest,,itsjessme_,,0,@SouthwestAir Any way you can help with entry to Vegas event? My Boyfriend &amp; I have been @Imaginedragons fans since 2009. They are awesome!,,2/19/15 15:39,5.68555E+17,,Alaska
681455849,FALSE,finalized,3,2/25/15 3:24,positive,0.7065,,0,Southwest,,jwfitz12,,0,"@SouthwestAir nvm, gate said they're holding connections. Thanks for quick response!",,2/19/15 15:29,5.68553E+17,Chapel Hill,Eastern Time (US & Canada)
681455850,FALSE,finalized,3,2/25/15 3:39,neutral,1,,,Southwest,,AgroEquipment,,0,@SouthwestAir to the rescue. Sundown in Chicago. Next stop San Antonio! http://t.co/rQBpmwETtq,,2/19/15 15:28,5.68553E+17,"Uvalde, TX",Central Time (US & Canada)
681455851,FALSE,finalized,3,2/25/15 2:45,negative,1,Late Flight,1,Southwest,,RedArmyHooligan,,0,"@SouthwestAir yall say flt 4200 is on time, yet we haven't boarded for a 3:35 departure b/c we are waiting on a new crew. Why the subterfuge",,2/19/15 15:25,5.68552E+17,"Plain Ol Plano, TX",
681455852,FALSE,finalized,3,2/25/15 0:58,negative,0.6596,Flight Booking Problems,0.6596,Southwest,,saianel,,0,@SouthwestAir Did yall get rid of the Austin to Cabo flights all together? There's zero non-stop in Aug and Sept,"[30.20650347, -97.74889927]",2/19/15 15:20,5.68551E+17,Texas,Mountain Time (US & Canada)
681455853,FALSE,finalized,3,2/25/15 0:55,positive,1,,,Southwest,,callmemrssachs,,0,@SouthwestAir looking forward to the beats music available on my flight today. That's pretty cool.,,2/19/15 15:16,5.6855E+17,sacramento.ca.usa,Arizona
681455854,FALSE,finalized,3,2/25/15 7:23,positive,1,,,Southwest,,carleymine,,0,@SouthwestAir has some of the best airfare prices! Gotta LUV them :),,2/19/15 15:12,5.68549E+17,"Columbia, Mo.",Central Time (US & Canada)
681455855,FALSE,finalized,3,2/25/15 4:04,negative,1,Late Flight,1,Southwest,,jwfitz12,,0,"@SouthwestAir my Flt was delayed, scheduled to miss my connection, can I get some help? 8HH4P2",,2/19/15 15:12,5.68549E+17,Chapel Hill,Eastern Time (US & Canada)
681455856,FALSE,finalized,3,2/25/15 7:29,positive,1,,,Southwest,,WOOKesq,,0,"@SouthwestAir thank you, will do",,2/19/15 15:05,5.68547E+17,catch me if you can,Eastern Time (US & Canada)
681455857,FALSE,finalized,3,2/25/15 6:41,negative,1,Can't Tell,0.6567,Southwest,,timothy_hiatt,,0,"@SouthwestAir I didn't say anything about patience, I said this is probably the last time I fly Southwest. I suggest others do the same.","[0.0, 0.0]",2/19/15 15:03,5.68546E+17,"Chicago, IL",
681455858,FALSE,finalized,3,2/25/15 3:06,negative,0.6713,Late Flight,0.6713,Southwest,,currentlyjoseph,,0,@SouthwestAir flight # 317,,2/19/15 15:01,5.68546E+17,bev. hills!,Eastern Time (US & Canada)
681455859,FALSE,finalized,3,2/25/15 1:50,neutral,1,,,Southwest,,shayhooke,,1,@SouthwestAir iPhone App Adds Passbook Support #Airlines #Travel http://t.co/lJzDTHD9Bv,,2/19/15 14:53,5.68544E+17,,Pacific Time (US & Canada)
681455861,FALSE,finalized,3,2/25/15 3:52,neutral,0.6804,,,Southwest,,geekstiel,,0,@SouthwestAir do you have any tickets to the Atlanta show? I would love to go with my sister â™¥ï¸è_Ÿ™è,,2/19/15 14:52,5.68544E+17,,Atlantic Time (Canada)
681455862,FALSE,finalized,3,2/25/15 1:57,neutral,1,,,Southwest,,pancho_joe,,0,"â€œ@SouthwestAir: @pancho_joe No, no, you must've heard us wrong. Sweet mixtape,though"" 4 the record,I didn't leave the 80's, the 80's left me",,2/19/15 14:49,5.68543E+17,"McKinney, Texas",
681455864,FALSE,finalized,3,2/25/15 7:35,positive,0.3708,,0,Southwest,,campnhike75,,0,@SouthwestAir :( Thanks for the opportunity...,,2/19/15 14:47,5.68542E+17,indiana,Hawaii
681455866,FALSE,finalized,3,2/25/15 2:14,negative,1,Can't Tell,0.6429,Southwest,,TheeSamSanders,,0,@SouthwestAir don't ever tweet me again,,2/19/15 14:45,5.68542E+17,On It,Quito
681455867,FALSE,finalized,3,2/25/15 8:41,negative,1,Customer Service Issue,0.68,Southwest,,TyMcNeely,,0,"@SouthwestAir Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're 6'4.",,2/19/15 14:37,5.6854E+17,"Austin, TX",Central Time (US & Canada)
681455869,FALSE,finalized,3,2/25/15 9:09,negative,1,Can't Tell,1,Southwest,,TheeSamSanders,,0,@SouthwestAir might be the worst airline ever,,2/19/15 14:35,5.68539E+17,On It,Quito
681455873,FALSE,finalized,3,2/25/15 9:26,positive,1,,,Southwest,,Creative_Advant,,0,"@SouthwestAir truly the best in #customerservice.  If something goes wrong, no matter how big or small the issue was, they fix it. Thank you",,2/19/15 14:34,5.68539E+17,US,Eastern Time (US & Canada)
681455876,FALSE,finalized,3,2/25/15 9:32,positive,1,,,Southwest,,JackieFromSpace,,0,@SouthwestAir YOU ARE THE EASIEST AIRLINE TO DEAL WITH.. I LOVEEEE YOU SO MUCH,,2/19/15 14:33,5.68539E+17,Los Angeles ,Arizona
681455879,FALSE,finalized,3,2/25/15 7:14,negative,1,Customer Service Issue,0.368,Southwest,,_troyjohnson,,1,@SouthwestAir My 11AM was canned. I empathize. But I think your Team has lost the right to be capitalized. It's a lowercase team day.,,2/19/15 14:32,5.68539E+17,San Diego,Pacific Time (US & Canada)
681455881,FALSE,finalized,3,2/25/15 2:26,positive,1,,,Southwest,,PLLMyObsessionn,,0,@SouthwestAir thank you!,,2/19/15 14:30,5.68538E+17,We know all so follow -A,
681455883,FALSE,finalized,3,2/25/15 3:40,neutral,1,,,Southwest,,PLLMyObsessionn,,0,@SouthwestAir yes please,,2/19/15 14:25,5.68537E+17,We know all so follow -A,
681455885,FALSE,finalized,3,2/25/15 2:25,positive,1,,,Southwest,,WeebDaCat,,0,"@SouthwestAir ok, gotcha! âœˆï¸è_Ÿ˜ƒ_Ÿ‘ç",,2/19/15 14:21,5.68536E+17,Calgary AB Canada,Mountain Time (US & Canada)
681455887,FALSE,finalized,3,2/25/15 8:08,negative,1,Bad Flight,1,Southwest,,rbethmann,,0,@SouthwestAir Oops...no functioning bathrooms on a fairly full flight?  Hope everyone on 702 from New York can hold it.  Me included.,,2/19/15 14:20,5.68536E+17,,
681455889,FALSE,finalized,3,2/25/15 7:27,positive,0.6155,,0,Southwest,,MaryWallYall,,0,"@SouthwestAir I'm excited too, but perhaps you could scale your excitement back by a few weeks...",,2/19/15 14:11,5.68533E+17,Chicago,Central Time (US & Canada)
681455891,FALSE,finalized,3,2/25/15 8:19,neutral,1,,,Southwest,,sammi_jon3s,,1,@SouthwestAir @Imaginedragons please help me and my best friend get tickets to #DestinationDragons we have so much to thank them for....,,2/19/15 14:02,5.68531E+17,,
681455893,FALSE,finalized,3,2/25/15 2:46,neutral,1,,,Southwest,,livvyports16,,1,@SouthwestAir is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,,2/19/15 14:02,5.68531E+17,,
681455895,FALSE,finalized,3,2/25/15 8:03,neutral,1,,,Southwest,,sammi_jon3s,,0,@SouthwestAir @livvyports16 and I became best friends Bcuz of @Imaginedragons is there any other way?,,2/19/15 14:02,5.68531E+17,,
681455897,FALSE,finalized,3,2/25/15 1:06,positive,0.6607,,,Southwest,,livvyports16,,1,@SouthwestAir me &amp; @sammi_jon3s are best friends because of @Imaginedragons. Any chance we could get tickets to #DestinationDragons ?,,2/19/15 14:02,5.68531E+17,,
681455899,FALSE,finalized,3,2/25/15 1:31,positive,1,,,Southwest,,stefughknee,,0,@SouthwestAir thank you! âù_ï¸èâù_ï¸èâù_ï¸è you guys!,,2/19/15 14:02,5.68531E+17,,
681455901,FALSE,finalized,3,2/25/15 3:23,negative,0.6854,Can't Tell,0.3708,Southwest,,MaryWallYall,,0,"@SouthwestAir my trip is a month away...why do you consider it ""around the corner""? Is that a setting I can change?",,2/19/15 13:52,5.68529E+17,Chicago,Central Time (US & Canada)
681455903,FALSE,finalized,3,2/25/15 4:49,neutral,0.6709,,,Southwest,,DSauvinet,,0,"@SouthwestAir CEO Gary Kelly, ""You all are absolutely my heroes!"" #SouthwestRally #BWI #bestemployees #swaculture http://t.co/JTxyHQHfJJ",,2/19/15 13:45,5.68527E+17,Washington DC,
681455905,FALSE,finalized,3,2/25/15 9:45,neutral,1,,,Southwest,,PeterQuintas,,0,"@southwestair *any site*?   gmail, facebook, etc.",,2/19/15 13:40,5.68526E+17,Tampa Bay (Chicago native),Quito
681455907,FALSE,finalized,3,2/25/15 5:29,positive,0.6735,,,Southwest,,DSauvinet,,0,"@SouthwestAir CEO Gary Kelly, ""We are America's most loved and most flown airline!"" #SouthwestRally #BWI #bestemployees #swaculture #swapic",,2/19/15 13:35,5.68524E+17,Washington DC,
681455909,FALSE,finalized,3,2/25/15 2:50,negative,1,Bad Flight,1,Southwest,,PeterQuintas,,0,@SouthwestAir I tried again with your in-flight wifi #fail,,2/19/15 13:35,5.68524E+17,Tampa Bay (Chicago native),Quito
681455912,FALSE,finalized,3,2/25/15 6:49,negative,0.6688,Flight Booking Problems,0.3526,Southwest,,Annabelle439,,0,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,,2/19/15 13:34,5.68524E+17,New York City,Quito
681455914,FALSE,finalized,3,2/25/15 5:42,positive,1,,,Southwest,,DreSparkles,,0,@SouthwestAir @DreSparkles Thank you! I finally made it to my destination,"[34.0658388, -117.5711653]",2/19/15 13:30,5.68523E+17,"Gridley, CA. ",Pacific Time (US & Canada)
681455916,FALSE,finalized,3,2/25/15 7:30,positive,0.643,,0,Southwest,,ladyaustin96,,0,@SouthwestAir Luvin me some flights today!! Don't change!!  And please add Paypal as payment option!!!,,2/19/15 13:21,5.68521E+17,Florida,Eastern Time (US & Canada)
681455917,FALSE,finalized,3,2/25/15 7:52,neutral,1,,,Southwest,,MikeWJZ,,1,@SouthwestAir Pres/CEO Gary Kelly at #TheRoFo addressing 2000 of his BWI based employees. @cbsbaltimore http://t.co/OI32uq2tTZ,"[39.28859449, -76.61832385]",2/19/15 13:15,5.68519E+17,schuhm@wjz.com,Eastern Time (US & Canada)
681455919,FALSE,finalized,3,2/25/15 8:54,negative,1,Late Flight,1,Southwest,,pnutbuttrnjille,,0,@SouthwestAir you're killing me!! always #delayed from #SanDiego to #SF!! #ugh,,2/19/15 13:15,5.68519E+17,"san diego, CA",
681455921,FALSE,finalized,3,2/25/15 0:59,neutral,1,,,Southwest,,stefughknee,,0,@SouthwestAir when can I start Flight Booking Problems for next years super bowl time? _Ÿ˜©#help,,2/19/15 13:12,5.68518E+17,,
681455923,FALSE,finalized,3,2/25/15 3:13,neutral,0.6659,,,Southwest,,Erinopie,,0,@SouthwestAir will you ever have a nonstop from #SJC to #BNA?? We'll take #SFO or #OAK too! Pleaseeeeee thank you!,,2/19/15 12:59,5.68515E+17,"Silicon Valley, CA",Pacific Time (US & Canada)
681455925,FALSE,finalized,3,2/25/15 6:55,negative,1,Flight Attendant Complaints,0.6904,Southwest,,crescentcitylaw,,0,@SouthwestAir almost bumped me off my flight to HRL when I was 20 minutes early then your staff was rude when I asked what was the problem?,,2/19/15 12:57,5.68515E+17,"New Orleans, Louisiana",Central Time (US & Canada)
681455927,FALSE,finalized,3,2/25/15 9:26,negative,0.6515,Customer Service Issue,0.6515,Southwest,,LindseyCason,,0,"@SouthwestAir experiencing the worst customer service ever currently. Waited for CS rep, then put ""on hold"" but actually was hung up on.",,2/19/15 12:50,5.68513E+17,Houston,Central Time (US & Canada)
681455929,FALSE,finalized,3,2/25/15 10:10,positive,0.6634,,,Southwest,,SamMurphy_17,,0,@SouthwestAir makes flying for @UNO_Baseball fun! Flight crew just led the plane in singing happy birthday to one of our guys! #LuvInTheAir,,2/19/15 12:50,5.68513E+17,Omaha,Eastern Time (US & Canada)
681455931,FALSE,finalized,3,2/25/15 3:44,neutral,1,,,Southwest,,krisnaturally,,0,@SouthwestAir thank you. Please follow and I will send.,,2/19/15 12:43,5.68511E+17,"Boca Raton, FL",Eastern Time (US & Canada)
681455933,FALSE,finalized,3,2/25/15 2:58,positive,1,,,Southwest,,jbrauninger500,,0,@SouthwestAir I just received your birthday card.  It was amazing and made me smile with joy.  Nice videos.  Thanks.,,2/19/15 12:41,5.68511E+17,"iPhone: 38.639580,-90.237061",Central Time (US & Canada)
681455935,FALSE,finalized,3,2/25/15 3:28,positive,1,,,Southwest,,JoshWinkles,,0,Thanks @SouthwestAir ! #heartlanta,,2/19/15 12:40,5.68511E+17,"Atlanta, GA",Eastern Time (US & Canada)
681455936,FALSE,finalized,3,2/25/15 5:30,neutral,1,,,Southwest,,MixMasterDJSrv,,0,"@SouthwestAir any idea if there will be any ""spring sales"" soon for travel from Late Flight August to early September? Going from PA to LAX.","[41.24222981, -77.02647239]",2/19/15 12:25,5.68507E+17,"Williamsport, Pa",Eastern Time (US & Canada)
681455938,FALSE,finalized,3,2/25/15 4:12,positive,1,,,Southwest,,MCarlucci,,0,"@SouthwestAir thanks for the b day concert I watched them all (and noticed the fist bump/high five at the end of the ""rock"" version)",,2/19/15 12:21,5.68506E+17,SEA,Pacific Time (US & Canada)
681455940,FALSE,finalized,3,2/25/15 3:36,negative,1,longlines,0.6842,Southwest,,elisegraham,,0,@SouthwestAir why doesn't your terminal B in LGA have pre-check? Makes me want to never fly your airline,,2/19/15 12:15,5.68504E+17,NYC or a plane,Eastern Time (US & Canada)
681455942,FALSE,finalized,3,2/25/15 4:46,neutral,0.6774,,,Southwest,,1KingMeech,,0,@SouthwestAir just announced non-stop flights to Dallas from Columbus. Well next time @iGotMonte best you'll have less time airport hopin _Ÿ˜‚_Ÿ˜‚,,2/19/15 12:10,5.68503E+17,Somewhere living life....,Central Time (US & Canada)
681455944,FALSE,finalized,3,2/25/15 4:58,positive,1,,,Southwest,,itsjessme_,,0,@SouthwestAir My boyfriend and I have LOVED @Imaginedragons since 2009 &amp; it would be so awesome to go to Vegas event. Any way you can help?,,2/19/15 12:08,5.68502E+17,,Alaska
681455946,FALSE,finalized,3,2/25/15 5:20,negative,0.6954,Can't Tell,0.3648,Southwest,,damonvonn,,0,@SouthwestAir reviewing your oversize policy. Hardcase golfbags are free if under weight. How do we add guitars and instruments to the list?,,2/19/15 12:06,5.68502E+17,Los Angeles,Pacific Time (US & Canada)
681455948,FALSE,finalized,3,2/25/15 9:23,negative,0.6485,Customer Service Issue,0.6485,Southwest,,Milenomics,,0,"@SouthwestAir @saianel You could have just said ""We don't know""",,2/19/15 11:51,5.68498E+17,,
681455951,FALSE,finalized,3,2/25/15 3:52,negative,1,Can't Tell,0.6847,Southwest,,yentruok720,,0,@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!,,2/19/15 11:44,5.68496E+17,DC,
681455952,FALSE,finalized,3,2/25/15 7:06,negative,0.6556,Customer Service Issue,0.3444,Southwest,,funnyfellah,,0,@SouthwestAir can't DM you without you following me...,,2/19/15 11:43,5.68496E+17,,
681455954,FALSE,finalized,3,2/25/15 2:06,neutral,1,,,Southwest,,pancho_joe,,0,"â€œ@SouthwestAir: #IfThe80sNeverStopped, we'd still be rocking out to this chart-topping hit"". What?  The 80's are over?",,2/19/15 11:42,5.68496E+17,"McKinney, Texas",
681455956,FALSE,finalized,3,2/25/15 4:50,neutral,1,,,Southwest,,ravulapati,,0,@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,,2/19/15 11:41,5.68496E+17,"Round Rock, TX",Hawaii
681455957,FALSE,finalized,3,2/25/15 8:56,neutral,1,,,Southwest,,saianel,,0,@SouthwestAir Do y'all know when the new routes from HOU to Aruba &amp; Puerto Vallarta will be available?,"[30.20654541, -97.74890436]",2/19/15 11:40,5.68495E+17,Texas,Mountain Time (US & Canada)
681455960,FALSE,finalized,3,2/25/15 7:04,negative,0.6596,Can't Tell,0.3404,Southwest,,NieBee,,0,"@SouthwestAir PWM direct to Orlando on Saturdays, why is this only happening in March? I thought it was going to be a permanent thing. :(",,2/19/15 11:40,5.68495E+17,Maine,Eastern Time (US & Canada)
